"cell_id","longitude","latitude"
"18901",0,37
"18902",1,37
"18903",2,37
"18904",3,37
"18905",4,37
"18906",5,37
"18907",6,37
"18908",7,37
"18909",8,37
"18910",9,37
"18911",10,37
"18912",11,37
"18913",12,37
"18914",13,37
"18915",14,37
"18916",15,37
"18917",16,37
"18918",17,37
"18919",18,37
"18920",19,37
"18921",20,37
"18922",21,37
"18923",22,37
"18924",23,37
"18925",24,37
"18926",25,37
"18927",26,37
"18928",27,37
"18929",28,37
"18930",29,37
"18931",30,37
"18932",31,37
"18933",32,37
"18934",33,37
"18935",34,37
"18936",35,37
"18937",36,37
"18938",37,37
"18939",38,37
"18940",39,37
"18941",40,37
"18942",41,37
"18943",42,37
"18944",43,37
"18945",44,37
"18946",45,37
"18947",46,37
"18948",47,37
"18949",48,37
"18950",49,37
"18951",50,37
"18952",51,37
"18953",52,37
"18954",53,37
"18955",54,37
"18956",55,37
"18957",56,37
"18958",57,37
"18959",58,37
"18960",59,37
"18961",60,37
"18962",61,37
"18963",62,37
"18964",63,37
"18965",64,37
"18966",65,37
"18967",66,37
"18968",67,37
"18969",68,37
"18970",69,37
"18971",70,37
"18972",71,37
"18973",72,37
"18974",73,37
"18975",74,37
"18976",75,37
"18977",76,37
"18978",77,37
"18979",78,37
"18980",79,37
"18981",80,37
"18982",81,37
"18983",82,37
"18984",83,37
"18985",84,37
"18986",85,37
"18987",86,37
"18988",87,37
"18989",88,37
"18990",89,37
"18991",90,37
"18992",91,37
"18993",92,37
"18994",93,37
"18995",94,37
"18996",95,37
"18997",96,37
"18998",97,37
"18999",98,37
"19000",99,37
"19001",100,37
"19002",101,37
"19003",102,37
"19004",103,37
"19005",104,37
"19006",105,37
"19007",106,37
"19008",107,37
"19009",108,37
"19010",109,37
"19011",110,37
"19012",111,37
"19013",112,37
"19014",113,37
"19015",114,37
"19016",115,37
"19017",116,37
"19018",117,37
"19019",118,37
"19020",119,37
"19021",120,37
"19022",121,37
"19023",122,37
"19024",123,37
"19025",124,37
"19026",125,37
"19027",126,37
"19028",127,37
"19029",128,37
"19030",129,37
"19031",130,37
"19032",131,37
"19033",132,37
"19034",133,37
"19035",134,37
"19036",135,37
"19037",136,37
"19038",137,37
"19039",138,37
"19040",139,37
"19041",140,37
"19042",141,37
"19043",142,37
"19044",143,37
"19045",144,37
"19046",145,37
"19047",146,37
"19048",147,37
"19049",148,37
"19050",149,37
"19051",150,37
"19052",151,37
"19053",152,37
"19054",153,37
"19055",154,37
"19056",155,37
"19057",156,37
"19058",157,37
"19059",158,37
"19060",159,37
"19061",160,37
"19062",161,37
"19063",162,37
"19064",163,37
"19065",164,37
"19066",165,37
"19067",166,37
"19068",167,37
"19069",168,37
"19070",169,37
"19071",170,37
"19072",171,37
"19073",172,37
"19074",173,37
"19075",174,37
"19076",175,37
"19077",176,37
"19078",177,37
"19079",178,37
"19080",179,37
"19081",-180,36
"19082",-179,36
"19083",-178,36
"19084",-177,36
"19085",-176,36
"19086",-175,36
"19087",-174,36
"19088",-173,36
"19089",-172,36
"19090",-171,36
"19091",-170,36
"19092",-169,36
"19093",-168,36
"19094",-167,36
"19095",-166,36
"19096",-165,36
"19097",-164,36
"19098",-163,36
"19099",-162,36
"19100",-161,36
"19101",-160,36
"19102",-159,36
"19103",-158,36
"19104",-157,36
"19105",-156,36
"19106",-155,36
"19107",-154,36
"19108",-153,36
"19109",-152,36
"19110",-151,36
"19111",-150,36
"19112",-149,36
"19113",-148,36
"19114",-147,36
"19115",-146,36
"19116",-145,36
"19117",-144,36
"19118",-143,36
"19119",-142,36
"19120",-141,36
"19121",-140,36
"19122",-139,36
"19123",-138,36
"19124",-137,36
"19125",-136,36
"19126",-135,36
"19127",-134,36
"19128",-133,36
"19129",-132,36
"19130",-131,36
"19131",-130,36
"19132",-129,36
"19133",-128,36
"19134",-127,36
"19135",-126,36
"19136",-125,36
"19137",-124,36
"19138",-123,36
"19139",-122,36
"19140",-121,36
"19141",-120,36
"19142",-119,36
"19143",-118,36
"19144",-117,36
"19145",-116,36
"19146",-115,36
"19147",-114,36
"19148",-113,36
"19149",-112,36
"19150",-111,36
"19151",-110,36
"19152",-109,36
"19153",-108,36
"19154",-107,36
"19155",-106,36
"19156",-105,36
"19157",-104,36
"19158",-103,36
"19159",-102,36
"19160",-101,36
"19161",-100,36
"19162",-99,36
"19163",-98,36
"19164",-97,36
"19165",-96,36
"19166",-95,36
"19167",-94,36
"19168",-93,36
"19169",-92,36
"19170",-91,36
"19171",-90,36
"19172",-89,36
"19173",-88,36
"19174",-87,36
"19175",-86,36
"19176",-85,36
"19177",-84,36
"19178",-83,36
"19179",-82,36
"19180",-81,36
"19181",-80,36
"19182",-79,36
"19183",-78,36
"19184",-77,36
"19185",-76,36
"19186",-75,36
"19187",-74,36
"19188",-73,36
"19189",-72,36
"19190",-71,36
"19191",-70,36
"19192",-69,36
"19193",-68,36
"19194",-67,36
"19195",-66,36
"19196",-65,36
"19197",-64,36
"19198",-63,36
"19199",-62,36
"19200",-61,36
"19201",-60,36
"19202",-59,36
"19203",-58,36
"19204",-57,36
"19205",-56,36
"19206",-55,36
"19207",-54,36
"19208",-53,36
"19209",-52,36
"19210",-51,36
"19211",-50,36
"19212",-49,36
"19213",-48,36
"19214",-47,36
"19215",-46,36
"19216",-45,36
"19217",-44,36
"19218",-43,36
"19219",-42,36
"19220",-41,36
"19221",-40,36
"19222",-39,36
"19223",-38,36
"19224",-37,36
"19225",-36,36
"19226",-35,36
"19227",-34,36
"19228",-33,36
"19229",-32,36
"19230",-31,36
"19231",-30,36
"19232",-29,36
"19233",-28,36
"19234",-27,36
"19235",-26,36
"19236",-25,36
"19237",-24,36
"19238",-23,36
"19239",-22,36
"19240",-21,36
"19241",-20,36
"19242",-19,36
"19243",-18,36
"19244",-17,36
"19245",-16,36
"19246",-15,36
"19247",-14,36
"19248",-13,36
"19249",-12,36
"19250",-11,36
"19251",-10,36
"19252",-9,36
"19253",-8,36
"19254",-7,36
"19255",-6,36
"19256",-5,36
"19257",-4,36
"19258",-3,36
"19259",-2,36
"19260",-1,36
"19261",0,36
"19262",1,36
"19263",2,36
"19264",3,36
"19265",4,36
"19266",5,36
"19267",6,36
"19268",7,36
"19269",8,36
"19270",9,36
"19271",10,36
"19272",11,36
"19273",12,36
"19274",13,36
"19275",14,36
"19276",15,36
"19277",16,36
"19278",17,36
"19279",18,36
"19280",19,36
"19281",20,36
"19282",21,36
"19283",22,36
"19284",23,36
"19285",24,36
"19286",25,36
"19287",26,36
"19288",27,36
"19289",28,36
"19290",29,36
"19291",30,36
"19292",31,36
"19293",32,36
"19294",33,36
"19295",34,36
"19296",35,36
"19297",36,36
"19298",37,36
"19299",38,36
"19300",39,36
"19301",40,36
"19302",41,36
"19303",42,36
"19304",43,36
"19305",44,36
"19306",45,36
"19307",46,36
"19308",47,36
"19309",48,36
"19310",49,36
"19311",50,36
"19312",51,36
"19313",52,36
"19314",53,36
"19315",54,36
"19316",55,36
"19317",56,36
"19318",57,36
"19319",58,36
"19320",59,36
"19321",60,36
"19322",61,36
"19323",62,36
"19324",63,36
"19325",64,36
"19326",65,36
"19327",66,36
"19328",67,36
"19329",68,36
"19330",69,36
"19331",70,36
"19332",71,36
"19333",72,36
"19334",73,36
"19335",74,36
"19336",75,36
"19337",76,36
"19338",77,36
"19339",78,36
"19340",79,36
"19341",80,36
"19342",81,36
"19343",82,36
"19344",83,36
"19345",84,36
"19346",85,36
"19347",86,36
"19348",87,36
"19349",88,36
"19350",89,36
"19351",90,36
"19352",91,36
"19353",92,36
"19354",93,36
"19355",94,36
"19356",95,36
"19357",96,36
"19358",97,36
"19359",98,36
"19360",99,36
"19361",100,36
"19362",101,36
"19363",102,36
"19364",103,36
"19365",104,36
"19366",105,36
"19367",106,36
"19368",107,36
"19369",108,36
"19370",109,36
"19371",110,36
"19372",111,36
"19373",112,36
"19374",113,36
"19375",114,36
"19376",115,36
"19377",116,36
"19378",117,36
"19379",118,36
"19380",119,36
"19381",120,36
"19382",121,36
"19383",122,36
"19384",123,36
"19385",124,36
"19386",125,36
"19387",126,36
"19388",127,36
"19389",128,36
"19390",129,36
"19391",130,36
"19392",131,36
"19393",132,36
"19394",133,36
"19395",134,36
"19396",135,36
"19397",136,36
"19398",137,36
"19399",138,36
"19400",139,36
"19401",140,36
"19402",141,36
"19403",142,36
"19404",143,36
"19405",144,36
"19406",145,36
"19407",146,36
"19408",147,36
"19409",148,36
"19410",149,36
"19411",150,36
"19412",151,36
"19413",152,36
"19414",153,36
"19415",154,36
"19416",155,36
"19417",156,36
"19418",157,36
"19419",158,36
"19420",159,36
"19421",160,36
"19422",161,36
"19423",162,36
"19424",163,36
"19425",164,36
"19426",165,36
"19427",166,36
"19428",167,36
"19429",168,36
"19430",169,36
"19431",170,36
"19432",171,36
"19433",172,36
"19434",173,36
"19435",174,36
"19436",175,36
"19437",176,36
"19438",177,36
"19439",178,36
"19440",179,36
"19441",-180,35
"19442",-179,35
"19443",-178,35
"19444",-177,35
"19445",-176,35
"19446",-175,35
"19447",-174,35
"19448",-173,35
"19449",-172,35
"19450",-171,35
"19451",-170,35
"19452",-169,35
"19453",-168,35
"19454",-167,35
"19455",-166,35
"19456",-165,35
"19457",-164,35
"19458",-163,35
"19459",-162,35
"19460",-161,35
"19461",-160,35
"19462",-159,35
"19463",-158,35
"19464",-157,35
"19465",-156,35
"19466",-155,35
"19467",-154,35
"19468",-153,35
"19469",-152,35
"19470",-151,35
"19471",-150,35
"19472",-149,35
"19473",-148,35
"19474",-147,35
"19475",-146,35
"19476",-145,35
"19477",-144,35
"19478",-143,35
"19479",-142,35
"19480",-141,35
"19481",-140,35
"19482",-139,35
"19483",-138,35
"19484",-137,35
"19485",-136,35
"19486",-135,35
"19487",-134,35
"19488",-133,35
"19489",-132,35
"19490",-131,35
"19491",-130,35
"19492",-129,35
"19493",-128,35
"19494",-127,35
"19495",-126,35
"19496",-125,35
"19497",-124,35
"19498",-123,35
"19499",-122,35
"19500",-121,35
"19501",-120,35
"19502",-119,35
"19503",-118,35
"19504",-117,35
"19505",-116,35
"19506",-115,35
"19507",-114,35
"19508",-113,35
"19509",-112,35
"19510",-111,35
"19511",-110,35
"19512",-109,35
"19513",-108,35
"19514",-107,35
"19515",-106,35
"19516",-105,35
"19517",-104,35
"19518",-103,35
"19519",-102,35
"19520",-101,35
"19521",-100,35
"19522",-99,35
"19523",-98,35
"19524",-97,35
"19525",-96,35
"19526",-95,35
"19527",-94,35
"19528",-93,35
"19529",-92,35
"19530",-91,35
"19531",-90,35
"19532",-89,35
"19533",-88,35
"19534",-87,35
"19535",-86,35
"19536",-85,35
"19537",-84,35
"19538",-83,35
"19539",-82,35
"19540",-81,35
"19541",-80,35
"19542",-79,35
"19543",-78,35
"19544",-77,35
"19545",-76,35
"19546",-75,35
"19547",-74,35
"19548",-73,35
"19549",-72,35
"19550",-71,35
"19551",-70,35
"19552",-69,35
"19553",-68,35
"19554",-67,35
"19555",-66,35
"19556",-65,35
"19557",-64,35
"19558",-63,35
"19559",-62,35
"19560",-61,35
"19561",-60,35
"19562",-59,35
"19563",-58,35
"19564",-57,35
"19565",-56,35
"19566",-55,35
"19567",-54,35
"19568",-53,35
"19569",-52,35
"19570",-51,35
"19571",-50,35
"19572",-49,35
"19573",-48,35
"19574",-47,35
"19575",-46,35
"19576",-45,35
"19577",-44,35
"19578",-43,35
"19579",-42,35
"19580",-41,35
"19581",-40,35
"19582",-39,35
"19583",-38,35
"19584",-37,35
"19585",-36,35
"19586",-35,35
"19587",-34,35
"19588",-33,35
"19589",-32,35
"19590",-31,35
"19591",-30,35
"19592",-29,35
"19593",-28,35
"19594",-27,35
"19595",-26,35
"19596",-25,35
"19597",-24,35
"19598",-23,35
"19599",-22,35
"19600",-21,35
"19601",-20,35
"19602",-19,35
"19603",-18,35
"19604",-17,35
"19605",-16,35
"19606",-15,35
"19607",-14,35
"19608",-13,35
"19609",-12,35
"19610",-11,35
"19611",-10,35
"19612",-9,35
"19613",-8,35
"19614",-7,35
"19615",-6,35
"19616",-5,35
"19617",-4,35
"19618",-3,35
"19619",-2,35
"19620",-1,35
"19621",0,35
"19622",1,35
"19623",2,35
"19624",3,35
"19625",4,35
"19626",5,35
"19627",6,35
"19628",7,35
"19629",8,35
"19630",9,35
"19631",10,35
"19632",11,35
"19633",12,35
"19634",13,35
"19635",14,35
"19636",15,35
"19637",16,35
"19638",17,35
"19639",18,35
"19640",19,35
"19641",20,35
"19642",21,35
"19643",22,35
"19644",23,35
"19645",24,35
"19646",25,35
"19647",26,35
"19648",27,35
"19649",28,35
"19650",29,35
"19651",30,35
"19652",31,35
"19653",32,35
"19654",33,35
"19655",34,35
"19656",35,35
"19657",36,35
"19658",37,35
"19659",38,35
"19660",39,35
"19661",40,35
"19662",41,35
"19663",42,35
"19664",43,35
"19665",44,35
"19666",45,35
"19667",46,35
"19668",47,35
"19669",48,35
"19670",49,35
"19671",50,35
"19672",51,35
"19673",52,35
"19674",53,35
"19675",54,35
"19676",55,35
"19677",56,35
"19678",57,35
"19679",58,35
"19680",59,35
"19681",60,35
"19682",61,35
"19683",62,35
"19684",63,35
"19685",64,35
"19686",65,35
"19687",66,35
"19688",67,35
"19689",68,35
"19690",69,35
"19691",70,35
"19692",71,35
"19693",72,35
"19694",73,35
"19695",74,35
"19696",75,35
"19697",76,35
"19698",77,35
"19699",78,35
"19700",79,35
"19701",80,35
"19702",81,35
"19703",82,35
"19704",83,35
"19705",84,35
"19706",85,35
"19707",86,35
"19708",87,35
"19709",88,35
"19710",89,35
"19711",90,35
"19712",91,35
"19713",92,35
"19714",93,35
"19715",94,35
"19716",95,35
"19717",96,35
"19718",97,35
"19719",98,35
"19720",99,35
"19721",100,35
"19722",101,35
"19723",102,35
"19724",103,35
"19725",104,35
"19726",105,35
"19727",106,35
"19728",107,35
"19729",108,35
"19730",109,35
"19731",110,35
"19732",111,35
"19733",112,35
"19734",113,35
"19735",114,35
"19736",115,35
"19737",116,35
"19738",117,35
"19739",118,35
"19740",119,35
"19741",120,35
"19742",121,35
"19743",122,35
"19744",123,35
"19745",124,35
"19746",125,35
"19747",126,35
"19748",127,35
"19749",128,35
"19750",129,35
"19751",130,35
"19752",131,35
"19753",132,35
"19754",133,35
"19755",134,35
"19756",135,35
"19757",136,35
"19758",137,35
"19759",138,35
"19760",139,35
"19761",140,35
"19762",141,35
"19763",142,35
"19764",143,35
"19765",144,35
"19766",145,35
"19767",146,35
"19768",147,35
"19769",148,35
"19770",149,35
"19771",150,35
"19772",151,35
"19773",152,35
"19774",153,35
"19775",154,35
"19776",155,35
"19777",156,35
"19778",157,35
"19779",158,35
"19780",159,35
"19781",160,35
"19782",161,35
"19783",162,35
"19784",163,35
"19785",164,35
"19786",165,35
"19787",166,35
"19788",167,35
"19789",168,35
"19790",169,35
"19791",170,35
"19792",171,35
"19793",172,35
"19794",173,35
"19795",174,35
"19796",175,35
"19797",176,35
"19798",177,35
"19799",178,35
"19800",179,35
"19801",-180,34
"19802",-179,34
"19803",-178,34
"19804",-177,34
"19805",-176,34
"19806",-175,34
"19807",-174,34
"19808",-173,34
"19809",-172,34
"19810",-171,34
"19811",-170,34
"19812",-169,34
"19813",-168,34
"19814",-167,34
"19815",-166,34
"19816",-165,34
"19817",-164,34
"19818",-163,34
"19819",-162,34
"19820",-161,34
"19821",-160,34
"19822",-159,34
"19823",-158,34
"19824",-157,34
"19825",-156,34
"19826",-155,34
"19827",-154,34
"19828",-153,34
"19829",-152,34
"19830",-151,34
"19831",-150,34
"19832",-149,34
"19833",-148,34
"19834",-147,34
"19835",-146,34
"19836",-145,34
"19837",-144,34
"19838",-143,34
"19839",-142,34
"19840",-141,34
"19841",-140,34
"19842",-139,34
"19843",-138,34
"19844",-137,34
"19845",-136,34
"19846",-135,34
"19847",-134,34
"19848",-133,34
"19849",-132,34
"19850",-131,34
"19851",-130,34
"19852",-129,34
"19853",-128,34
"19854",-127,34
"19855",-126,34
"19856",-125,34
"19857",-124,34
"19858",-123,34
"19859",-122,34
"19860",-121,34
"19861",-120,34
"19862",-119,34
"19863",-118,34
"19864",-117,34
"19865",-116,34
"19866",-115,34
"19867",-114,34
"19868",-113,34
"19869",-112,34
"19870",-111,34
"19871",-110,34
"19872",-109,34
"19873",-108,34
"19874",-107,34
"19875",-106,34
"19876",-105,34
"19877",-104,34
"19878",-103,34
"19879",-102,34
"19880",-101,34
"19881",-100,34
"19882",-99,34
"19883",-98,34
"19884",-97,34
"19885",-96,34
"19886",-95,34
"19887",-94,34
"19888",-93,34
"19889",-92,34
"19890",-91,34
"19891",-90,34
"19892",-89,34
"19893",-88,34
"19894",-87,34
"19895",-86,34
"19896",-85,34
"19897",-84,34
"19898",-83,34
"19899",-82,34
"19900",-81,34
"19901",-80,34
"19902",-79,34
"19903",-78,34
"19904",-77,34
"19905",-76,34
"19906",-75,34
"19907",-74,34
"19908",-73,34
"19909",-72,34
"19910",-71,34
"19911",-70,34
"19912",-69,34
"19913",-68,34
"19914",-67,34
"19915",-66,34
"19916",-65,34
"19917",-64,34
"19918",-63,34
"19919",-62,34
"19920",-61,34
"19921",-60,34
"19922",-59,34
"19923",-58,34
"19924",-57,34
"19925",-56,34
"19926",-55,34
"19927",-54,34
"19928",-53,34
"19929",-52,34
"19930",-51,34
"19931",-50,34
"19932",-49,34
"19933",-48,34
"19934",-47,34
"19935",-46,34
"19936",-45,34
"19937",-44,34
"19938",-43,34
"19939",-42,34
"19940",-41,34
"19941",-40,34
"19942",-39,34
"19943",-38,34
"19944",-37,34
"19945",-36,34
"19946",-35,34
"19947",-34,34
"19948",-33,34
"19949",-32,34
"19950",-31,34
"19951",-30,34
"19952",-29,34
"19953",-28,34
"19954",-27,34
"19955",-26,34
"19956",-25,34
"19957",-24,34
"19958",-23,34
"19959",-22,34
"19960",-21,34
"19961",-20,34
"19962",-19,34
"19963",-18,34
"19964",-17,34
"19965",-16,34
"19966",-15,34
"19967",-14,34
"19968",-13,34
"19969",-12,34
"19970",-11,34
"19971",-10,34
"19972",-9,34
"19973",-8,34
"19974",-7,34
"19975",-6,34
"19976",-5,34
"19977",-4,34
"19978",-3,34
"19979",-2,34
"19980",-1,34
"19981",0,34
"19982",1,34
"19983",2,34
"19984",3,34
"19985",4,34
"19986",5,34
"19987",6,34
"19988",7,34
"19989",8,34
"19990",9,34
"19991",10,34
"19992",11,34
"19993",12,34
"19994",13,34
"19995",14,34
"19996",15,34
"19997",16,34
"19998",17,34
"19999",18,34
"20000",19,34
"20001",20,34
"20002",21,34
"20003",22,34
"20004",23,34
"20005",24,34
"20006",25,34
"20007",26,34
"20008",27,34
"20009",28,34
"20010",29,34
"20011",30,34
"20012",31,34
"20013",32,34
"20014",33,34
"20015",34,34
"20016",35,34
"20017",36,34
"20018",37,34
"20019",38,34
"20020",39,34
"20021",40,34
"20022",41,34
"20023",42,34
"20024",43,34
"20025",44,34
"20026",45,34
"20027",46,34
"20028",47,34
"20029",48,34
"20030",49,34
"20031",50,34
"20032",51,34
"20033",52,34
"20034",53,34
"20035",54,34
"20036",55,34
"20037",56,34
"20038",57,34
"20039",58,34
"20040",59,34
"20041",60,34
"20042",61,34
"20043",62,34
"20044",63,34
"20045",64,34
"20046",65,34
"20047",66,34
"20048",67,34
"20049",68,34
"20050",69,34
"20051",70,34
"20052",71,34
"20053",72,34
"20054",73,34
"20055",74,34
"20056",75,34
"20057",76,34
"20058",77,34
"20059",78,34
"20060",79,34
"20061",80,34
"20062",81,34
"20063",82,34
"20064",83,34
"20065",84,34
"20066",85,34
"20067",86,34
"20068",87,34
"20069",88,34
"20070",89,34
"20071",90,34
"20072",91,34
"20073",92,34
"20074",93,34
"20075",94,34
"20076",95,34
"20077",96,34
"20078",97,34
"20079",98,34
"20080",99,34
"20081",100,34
"20082",101,34
"20083",102,34
"20084",103,34
"20085",104,34
"20086",105,34
"20087",106,34
"20088",107,34
"20089",108,34
"20090",109,34
"20091",110,34
"20092",111,34
"20093",112,34
"20094",113,34
"20095",114,34
"20096",115,34
"20097",116,34
"20098",117,34
"20099",118,34
"20100",119,34
"20101",120,34
"20102",121,34
"20103",122,34
"20104",123,34
"20105",124,34
"20106",125,34
"20107",126,34
"20108",127,34
"20109",128,34
"20110",129,34
"20111",130,34
"20112",131,34
"20113",132,34
"20114",133,34
"20115",134,34
"20116",135,34
"20117",136,34
"20118",137,34
"20119",138,34
"20120",139,34
"20121",140,34
"20122",141,34
"20123",142,34
"20124",143,34
"20125",144,34
"20126",145,34
"20127",146,34
"20128",147,34
"20129",148,34
"20130",149,34
"20131",150,34
"20132",151,34
"20133",152,34
"20134",153,34
"20135",154,34
"20136",155,34
"20137",156,34
"20138",157,34
"20139",158,34
"20140",159,34
"20141",160,34
"20142",161,34
"20143",162,34
"20144",163,34
"20145",164,34
"20146",165,34
"20147",166,34
"20148",167,34
"20149",168,34
"20150",169,34
"20151",170,34
"20152",171,34
"20153",172,34
"20154",173,34
"20155",174,34
"20156",175,34
"20157",176,34
"20158",177,34
"20159",178,34
"20160",179,34
"20161",-180,33
"20162",-179,33
"20163",-178,33
"20164",-177,33
"20165",-176,33
"20166",-175,33
"20167",-174,33
"20168",-173,33
"20169",-172,33
"20170",-171,33
"20171",-170,33
"20172",-169,33
"20173",-168,33
"20174",-167,33
"20175",-166,33
"20176",-165,33
"20177",-164,33
"20178",-163,33
"20179",-162,33
"20180",-161,33
"20181",-160,33
"20182",-159,33
"20183",-158,33
"20184",-157,33
"20185",-156,33
"20186",-155,33
"20187",-154,33
"20188",-153,33
"20189",-152,33
"20190",-151,33
"20191",-150,33
"20192",-149,33
"20193",-148,33
"20194",-147,33
"20195",-146,33
"20196",-145,33
"20197",-144,33
"20198",-143,33
"20199",-142,33
"20200",-141,33
"20201",-140,33
"20202",-139,33
"20203",-138,33
"20204",-137,33
"20205",-136,33
"20206",-135,33
"20207",-134,33
"20208",-133,33
"20209",-132,33
"20210",-131,33
"20211",-130,33
"20212",-129,33
"20213",-128,33
"20214",-127,33
"20215",-126,33
"20216",-125,33
"20217",-124,33
"20218",-123,33
"20219",-122,33
"20220",-121,33
"20221",-120,33
"20222",-119,33
"20223",-118,33
"20224",-117,33
"20225",-116,33
"20226",-115,33
"20227",-114,33
"20228",-113,33
"20229",-112,33
"20230",-111,33
"20231",-110,33
"20232",-109,33
"20233",-108,33
"20234",-107,33
"20235",-106,33
"20236",-105,33
"20237",-104,33
"20238",-103,33
"20239",-102,33
"20240",-101,33
"20241",-100,33
"20242",-99,33
"20243",-98,33
"20244",-97,33
"20245",-96,33
"20246",-95,33
"20247",-94,33
"20248",-93,33
"20249",-92,33
"20250",-91,33
"20251",-90,33
"20252",-89,33
"20253",-88,33
"20254",-87,33
"20255",-86,33
"20256",-85,33
"20257",-84,33
"20258",-83,33
"20259",-82,33
"20260",-81,33
"20261",-80,33
"20262",-79,33
"20263",-78,33
"20264",-77,33
"20265",-76,33
"20266",-75,33
"20267",-74,33
"20268",-73,33
"20269",-72,33
"20270",-71,33
"20271",-70,33
"20272",-69,33
"20273",-68,33
"20274",-67,33
"20275",-66,33
"20276",-65,33
"20277",-64,33
"20278",-63,33
"20279",-62,33
"20280",-61,33
"20281",-60,33
"20282",-59,33
"20283",-58,33
"20284",-57,33
"20285",-56,33
"20286",-55,33
"20287",-54,33
"20288",-53,33
"20289",-52,33
"20290",-51,33
"20291",-50,33
"20292",-49,33
"20293",-48,33
"20294",-47,33
"20295",-46,33
"20296",-45,33
"20297",-44,33
"20298",-43,33
"20299",-42,33
"20300",-41,33
"20301",-40,33
"20302",-39,33
"20303",-38,33
"20304",-37,33
"20305",-36,33
"20306",-35,33
"20307",-34,33
"20308",-33,33
"20309",-32,33
"20310",-31,33
"20311",-30,33
"20312",-29,33
"20313",-28,33
"20314",-27,33
"20315",-26,33
"20316",-25,33
"20317",-24,33
"20318",-23,33
"20319",-22,33
"20320",-21,33
"20321",-20,33
"20322",-19,33
"20323",-18,33
"20324",-17,33
"20325",-16,33
"20326",-15,33
"20327",-14,33
"20328",-13,33
"20329",-12,33
"20330",-11,33
"20331",-10,33
"20332",-9,33
"20333",-8,33
"20334",-7,33
"20335",-6,33
"20336",-5,33
"20337",-4,33
"20338",-3,33
"20339",-2,33
"20340",-1,33
"20341",0,33
"20342",1,33
"20343",2,33
"20344",3,33
"20345",4,33
"20346",5,33
"20347",6,33
"20348",7,33
"20349",8,33
"20350",9,33
"20351",10,33
"20352",11,33
"20353",12,33
"20354",13,33
"20355",14,33
"20356",15,33
"20357",16,33
"20358",17,33
"20359",18,33
"20360",19,33
"20361",20,33
"20362",21,33
"20363",22,33
"20364",23,33
"20365",24,33
"20366",25,33
"20367",26,33
"20368",27,33
"20369",28,33
"20370",29,33
"20371",30,33
"20372",31,33
"20373",32,33
"20374",33,33
"20375",34,33
"20376",35,33
"20377",36,33
"20378",37,33
"20379",38,33
"20380",39,33
"20381",40,33
"20382",41,33
"20383",42,33
"20384",43,33
"20385",44,33
"20386",45,33
"20387",46,33
"20388",47,33
"20389",48,33
"20390",49,33
"20391",50,33
"20392",51,33
"20393",52,33
"20394",53,33
"20395",54,33
"20396",55,33
"20397",56,33
"20398",57,33
"20399",58,33
"20400",59,33
"20401",60,33
"20402",61,33
"20403",62,33
"20404",63,33
"20405",64,33
"20406",65,33
"20407",66,33
"20408",67,33
"20409",68,33
"20410",69,33
"20411",70,33
"20412",71,33
"20413",72,33
"20414",73,33
"20415",74,33
"20416",75,33
"20417",76,33
"20418",77,33
"20419",78,33
"20420",79,33
"20421",80,33
"20422",81,33
"20423",82,33
"20424",83,33
"20425",84,33
"20426",85,33
"20427",86,33
"20428",87,33
"20429",88,33
"20430",89,33
"20431",90,33
"20432",91,33
"20433",92,33
"20434",93,33
"20435",94,33
"20436",95,33
"20437",96,33
"20438",97,33
"20439",98,33
"20440",99,33
"20441",100,33
"20442",101,33
"20443",102,33
"20444",103,33
"20445",104,33
"20446",105,33
"20447",106,33
"20448",107,33
"20449",108,33
"20450",109,33
"20451",110,33
"20452",111,33
"20453",112,33
"20454",113,33
"20455",114,33
"20456",115,33
"20457",116,33
"20458",117,33
"20459",118,33
"20460",119,33
"20461",120,33
"20462",121,33
"20463",122,33
"20464",123,33
"20465",124,33
"20466",125,33
"20467",126,33
"20468",127,33
"20469",128,33
"20470",129,33
"20471",130,33
"20472",131,33
"20473",132,33
"20474",133,33
"20475",134,33
"20476",135,33
"20477",136,33
"20478",137,33
"20479",138,33
"20480",139,33
"20481",140,33
"20482",141,33
"20483",142,33
"20484",143,33
"20485",144,33
"20486",145,33
"20487",146,33
"20488",147,33
"20489",148,33
"20490",149,33
"20491",150,33
"20492",151,33
"20493",152,33
"20494",153,33
"20495",154,33
"20496",155,33
"20497",156,33
"20498",157,33
"20499",158,33
"20500",159,33
"20501",160,33
"20502",161,33
"20503",162,33
"20504",163,33
"20505",164,33
"20506",165,33
"20507",166,33
"20508",167,33
"20509",168,33
"20510",169,33
"20511",170,33
"20512",171,33
"20513",172,33
"20514",173,33
"20515",174,33
"20516",175,33
"20517",176,33
"20518",177,33
"20519",178,33
"20520",179,33
"20521",-180,32
"20522",-179,32
"20523",-178,32
"20524",-177,32
"20525",-176,32
"20526",-175,32
"20527",-174,32
"20528",-173,32
"20529",-172,32
"20530",-171,32
"20531",-170,32
"20532",-169,32
"20533",-168,32
"20534",-167,32
"20535",-166,32
"20536",-165,32
"20537",-164,32
"20538",-163,32
"20539",-162,32
"20540",-161,32
"20541",-160,32
"20542",-159,32
"20543",-158,32
"20544",-157,32
"20545",-156,32
"20546",-155,32
"20547",-154,32
"20548",-153,32
"20549",-152,32
"20550",-151,32
"20551",-150,32
"20552",-149,32
"20553",-148,32
