country,region,GID_0,GID_1,year,grp_lcu,pop,grp_pc_lcu,ag_grp_pc_lcu,man_grp_pc_lcu,serv_grp_pc_lcu,grp_pc_usd,ag_grp_pc_usd,man_grp_pc_usd,serv_grp_pc_usd,grp_pc_lcu_2015,ag_grp_pc_lcu_2015,man_grp_pc_lcu_2015,serv_grp_pc_lcu_2015,grp_pc_usd_2015,ag_grp_pc_usd_2015,man_grp_pc_usd_2015,serv_grp_pc_usd_2015,grp_pc_lcu2015_usd,ag_grp_pc_lcu2015_usd,man_grp_pc_lcu2015_usd,serv_grp_pc_lcu2015_usd,cpi_2015,deflator_2015,fx,PPP,StructChange,version,T_a,P_a
Albania,Berat,ALB,ALB.1_1,2010,49416066001.0,151375.0,326448.0,,,,3140.842514,,,,345645.9835,,,,3419.068968,,,,2744.07514,,,,104.7429508,94.44576693,103.9364434,44.19621436,0.0,2.0,13.12376773,1573.116224
Albania,Berat,ALB,ALB.1_1,2011,52603911678.0,148160.0,355048.0,,,,3518.986662,,,,367423.0111,,,,3752.327886,,,,2916.962438,,,,113.20746640000002,96.63194446,100.8949547,43.85768488,0.0,2.0,12.88203995,796.2875597999999
Albania,Berat,ALB,ALB.1_1,2012,49020995589.0,145931.0,335919.0,,,,3105.052489,,,,344039.9253,,,,3248.642016,,,,2731.324683,,,,108.193489,97.63953986,108.1846446,43.65524832,0.0,2.0,13.37346461,1177.160775
Albania,Berat,ALB,ALB.1_1,2013,50164150141.0,145132.0,345645.0,,,,3271.026209,,,,352981.833,,,,3363.268468,,,,2802.314273,,,,112.20153390000002,97.92147009,105.66867340000002,44.11373867,0.0,2.0,13.53541203,1086.023721
Albania,Berat,ALB,ALB.1_1,2014,51948832130.0,143846.0,361142.0,,,,3423.82084,,,,363178.8096,,,,3456.433813,,,,2883.267825,,,,116.170384,99.43917167,105.4792341,42.89392984,0.0,2.0,13.35798003,1198.51479
Albania,Berat,ALB,ALB.1_1,2015,54691123900.0,136904.0,399485.2152,,,,3171.503504,,,,399485.2152,,,,3171.503504,,,,3171.503505,,,,100.0,100.0,125.9608304,42.70570052,3.0,2.0,13.50185305,1093.56268
Albania,Berat,ALB,ALB.1_1,2016,56964432500.0,133692.0,426087.0695,,,,3432.28676,,,,428799.8867,,,,3396.647525,,,,3404.231976,,,,104.1657675,99.36734658,124.1408715,42.38572688,0.0,2.0,13.56723094,1222.850704
Albania,Berat,ALB,ALB.1_1,2017,58833361700.0,129687.0,453656.5862,,,,3809.050008,,,,450014.9345,,,,3699.93731,,,,3572.657729,,,,114.33969170000002,100.8092291,119.0996667,42.25557249,0.0,2.0,13.58540822,931.8549721
Albania,Berat,ALB,ALB.1_1,2018,58547314200.0,126295.0,463575.8676,,,,4292.799749,,,,453179.0005,,,,4072.060328,,,,3597.7771729999995,,,,133.10469650000002,102.2942076,107.9891667,42.30291357,0.0,2.0,13.96528655,1446.457896
Albania,Berat,ALB,ALB.1_1,2019,58118842200.0,123581.0,470289.4636,,,,4281.164278,,,,454196.2478,,,,3989.799201,,,,3605.853075,,,,135.2598004,103.5432296,109.8508333,42.34307289,0.0,2.0,,
Albania,Dibër,ALB,ALB.2_1,2010,36213993845.0,146132.0,247817.0,,,,2384.312874,,,,262390.7964,,,,2595.523374,,,,2083.114215,,,,104.7429508,94.44576693,103.9364434,44.19621436,0.0,2.0,9.961644788,1936.372729
Albania,Dibër,ALB,ALB.2_1,2011,37436967658.0,142490.0,262734.0,,,,2604.035065,,,,271891.4552,,,,2776.706571,,,,2158.539716,,,,113.20746640000002,96.63194446,100.8949547,43.85768488,0.0,2.0,9.761675527,923.185679
Albania,Dibër,ALB,ALB.2_1,2012,42427848456.0,139608.0,303907.0,,,,2809.1509760000004,,,,311254.0272,,,,2939.056883,,,,2471.038227,,,,108.193489,97.63953986,108.1846446,43.65524832,0.0,2.0,10.15876304,1376.5169050000002
Albania,Dibër,ALB,ALB.2_1,2013,42600102673.0,138352.0,307911.0,,,,2913.92889,,,,314446.8723,,,,2996.101078,,,,2496.386148,,,,112.20153390000002,97.92147009,105.66867340000002,44.11373867,0.0,2.0,10.40321243,1433.143159
Albania,Dibër,ALB,ALB.2_1,2014,43982077080.0,137359.0,320198.0,,,,3035.649649,,,,322003.889,,,,3064.565169,,,,2556.381121,,,,116.170384,99.43917167,105.4792341,42.89392984,0.0,2.0,10.56334321,1425.50347
Albania,Dibër,ALB,ALB.2_1,2015,46850206200.0,130056.0,360231.0251,,,,2859.865434,,,,360231.0251,,,,2859.865434,,,,2859.865435,,,,100.0,100.0,125.9608304,42.70570052,3.0,2.0,10.45442675,1175.134798
Albania,Dibër,ALB,ALB.2_1,2016,48939966900.0,127318.0,384391.5778,,,,3096.414366,,,,386838.9275,,,,3064.26267,,,,3071.104931,,,,104.1657675,99.36734658,124.1408715,42.38572688,0.0,2.0,10.46041231,1610.45335
Albania,Dibër,ALB,ALB.2_1,2017,49259572400.0,123279.0,399577.9687,,,,3354.988136,,,,396370.4239,,,,3258.882334,,,,3146.775251,,,,114.33969170000002,100.8092291,119.0996667,42.25557249,0.0,2.0,10.33848761,1284.112648
Albania,Dibër,ALB,ALB.2_1,2018,52105598900.0,119964.0,434343.6273,,,,4022.103704,,,,424602.3675,,,,3815.283704,,,,3370.907972,,,,133.10469650000002,102.2942076,107.9891667,42.30291357,0.0,2.0,10.97840727,1614.164957
Albania,Dibër,ALB,ALB.2_1,2019,50963500500.0,117403.0,434090.2745,,,,3951.633878,,,,419235.7881,,,,3682.695796,,,,3328.302827,,,,135.2598004,103.5432296,109.8508333,42.34307289,0.0,2.0,,
Albania,Durrës,ALB,ALB.3_1,2010,129000000000.0,267710.0,483459.0,,,,4651.486855,,,,511890.5968,,,,5063.531295000001,,,,4063.887123,,,,104.7429508,94.44576693,103.9364434,44.19621436,0.0,2.0,15.54029554,2033.848216
Albania,Durrës,ALB,ALB.3_1,2011,125000000000.0,272021.0,458733.0,,,,4546.639634,,,,474721.8971,,,,4848.123713,,,,3768.805711,,,,113.20746640000002,96.63194446,100.8949547,43.85768488,0.0,2.0,15.69414653,886.9713634
Albania,Durrës,ALB,ALB.3_1,2012,127000000000.0,274841.0,462293.0,,,,4273.1849950000005,,,,473469.0481,,,,4470.793446,,,,3758.859373,,,,108.193489,97.63953986,108.1846446,43.65524832,0.0,2.0,15.95636669,1591.617116
Albania,Durrës,ALB,ALB.3_1,2013,129000000000.0,275270.0,469801.0,,,,4445.981814,,,,479773.2301,,,,4571.357575999999,,,,3808.908122,,,,112.20153390000002,97.92147009,105.66867340000002,44.11373867,0.0,2.0,15.97093215,1586.282103
Albania,Durrës,ALB,ALB.3_1,2014,132000000000.0,275620.0,477542.0,,,,4527.355588,,,,480235.2956,,,,4570.480077,,,,3812.576449,,,,116.170384,99.43917167,105.4792341,42.89392984,0.0,2.0,16.00067206,1540.158042
Albania,Durrës,ALB,ALB.3_1,2015,140000000000.0,279097.0,502550.8411,,,,3989.739027000001,,,,502550.8411,,,,3989.739027000001,,,,3989.739027000001,,,,100.0,100.0,125.9608304,42.70570052,3.0,2.0,16.16559071,1047.35031
Albania,Durrës,ALB,ALB.3_1,2016,145000000000.0,282514.0,511849.1172,,,,4123.131336,,,,515107.9654,,,,4080.318699,,,,4089.429734,,,,104.1657675,99.36734658,124.1408715,42.38572688,0.0,2.0,15.99051818,1699.607287
Albania,Durrës,ALB,ALB.3_1,2017,157000000000.0,287226.0,546109.8999,,,,4585.318458,,,,541726.0948,,,,4453.969048,,,,4300.750423,,,,114.33969170000002,100.8092291,119.0996667,42.25557249,0.0,2.0,15.7927704,1245.3637210000002
Albania,Durrës,ALB,ALB.3_1,2018,162000000000.0,289878.0,560158.8848,,,,5187.176659000001,,,,547595.8981,,,,4920.447615,,,,4347.35065,,,,133.10469650000002,102.2942076,107.9891667,42.30291357,0.0,2.0,16.621651500000002,1498.257037
Albania,Durrës,ALB,ALB.3_1,2019,172000000000.0,290412.0,593212.6296,,,,5400.165039,,,,572913.0066,,,,5032.643635,,,,4548.342565,,,,135.2598004,103.5432296,109.8508333,42.34307289,0.0,2.0,,
Albania,Elbasan,ALB,ALB.4_1,2010,98778062607.0,308298.0,320398.0,,,,3082.633864,,,,339240.1909,,,,3355.704,,,,2693.219707,,,,104.7429508,94.44576693,103.9364434,44.19621436,0.0,2.0,12.52629744,1707.192057
Albania,Elbasan,ALB,ALB.4_1,2011,97784078029.0,306041.0,319513.0,,,,3166.788675,,,,330649.4573,,,,3376.775928,,,,2625.0180800000003,,,,113.20746640000002,96.63194446,100.8949547,43.85768488,0.0,2.0,12.36917503,799.5239821
Albania,Elbasan,ALB,ALB.4_1,2012,95845088019.0,304106.0,315170.0,,,,2913.260021,,,,322789.3131,,,,3047.980329,,,,2562.616584,,,,108.193489,97.63953986,108.1846446,43.65524832,0.0,2.0,12.81145448,1166.903767
Albania,Elbasan,ALB,ALB.4_1,2013,102000000000.0,302899.0,335419.0,,,,3174.252022,,,,342538.7708,,,,3263.765268,,,,2719.407054,,,,112.20153390000002,97.92147009,105.66867340000002,44.11373867,0.0,2.0,12.97994521,1130.232713
Albania,Elbasan,ALB,ALB.4_1,2014,104000000000.0,302028.0,343432.0,,,,3255.920493,,,,345368.9268,,,,3286.934163,,,,2741.875594,,,,116.170384,99.43917167,105.4792341,42.89392984,0.0,2.0,12.88723958,1203.998727
Albania,Elbasan,ALB,ALB.4_1,2015,100000000000.0,289136.0,346548.9099,,,,2751.2434510000003,,,,346548.9099,,,,2751.2434510000003,,,,2751.2434510000003,,,,100.0,100.0,125.9608304,42.70570052,3.0,2.0,12.9849634,1017.524637
Albania,Elbasan,ALB,ALB.4_1,2016,104000000000.0,285714.0,364350.8344,,,,2934.978868,,,,366670.5884,,,,2904.503442,,,,2910.988973,,,,104.1657675,99.36734658,124.1408715,42.38572688,0.0,2.0,13.01924981,1308.14607
Albania,Elbasan,ALB,ALB.4_1,2017,106000000000.0,281185.0,375547.2767,,,,3153.218537,,,,372532.6343,,,,3062.892555,,,,2957.527614,,,,114.33969170000002,100.8092291,119.0996667,42.25557249,0.0,2.0,12.99984466,963.4834926
Albania,Elbasan,ALB,ALB.4_1,2018,110000000000.0,276765.0,398819.4699,,,,3693.143324,,,,389874.9297,,,,3503.238747,,,,3095.207679,,,,133.10469650000002,102.2942076,107.9891667,42.30291357,0.0,2.0,13.48163387,1436.422912
Albania,Elbasan,ALB,ALB.4_1,2019,112000000000.0,272529.0,412370.8284,,,,3753.916251,,,,398259.5773,,,,3498.4343240000003,,,,3161.773195,,,,135.2598004,103.5432296,109.8508333,42.34307289,0.0,2.0,,
Albania,Fier,ALB,ALB.5_1,2010,127000000000.0,327620.0,386606.0,,,,3719.638536,,,,409341.7975,,,,4049.1367,,,,3249.754674,,,,104.7429508,94.44576693,103.9364434,44.19621436,0.0,2.0,16.42966264,1482.688312
Albania,Fier,ALB,ALB.5_1,2011,152000000000.0,322539.0,472173.0,,,,4679.847484000001,,,,488630.3412,,,,4990.164470000001,,,,3879.224513,,,,113.20746640000002,96.63194446,100.8949547,43.85768488,0.0,2.0,16.37088218,735.8986363
Albania,Fier,ALB,ALB.5_1,2012,171000000000.0,319133.0,535392.0,,,,4948.872384,,,,548335.2346,,,,5177.727209000001,,,,4353.220225,,,,108.193489,97.63953986,108.1846446,43.65524832,0.0,2.0,16.75638528,1223.848009
Albania,Fier,ALB,ALB.5_1,2013,180000000000.0,317871.0,564826.0,,,,5345.254957,,,,576815.2781,,,,5495.990034,,,,4579.322604,,,,112.20153390000002,97.92147009,105.66867340000002,44.11373867,0.0,2.0,16.8160182,1123.762886
Albania,Fier,ALB,ALB.5_1,2014,187000000000.0,316315.0,592298.0,,,,5615.304329,,,,595638.5095,,,,5668.7918740000005,,,,4728.759785,,,,116.170384,99.43917167,105.4792341,42.89392984,0.0,2.0,16.69892901,1175.791971
Albania,Fier,ALB,ALB.5_1,2015,169000000000.0,306561.0,552703.4714,,,,4387.899551,,,,552703.4714,,,,4387.899551,,,,4387.899551,,,,100.0,100.0,125.9608304,42.70570052,3.0,2.0,16.91313816,978.7869504
Albania,Fier,ALB,ALB.5_1,2016,163000000000.0,303808.0,538114.9746,,,,4334.712398,,,,541541.0526,,,,4289.702804,,,,4299.281377,,,,104.1657675,99.36734658,124.1408715,42.38572688,0.0,2.0,16.79528084,1247.04192
Albania,Fier,ALB,ALB.5_1,2017,166000000000.0,300326.0,552698.3331,,,,4640.637111999999,,,,548261.6405,,,,4507.703064,,,,4352.635963000001,,,,114.33969170000002,100.8092291,119.0996667,42.25557249,0.0,2.0,16.73789084,885.2900592
Albania,Fier,ALB,ALB.5_1,2018,178000000000.0,296446.0,601687.0985,,,,5571.735731000001,,,,588192.736,,,,5285.232332,,,,4669.647968,,,,133.10469650000002,102.2942076,107.9891667,42.30291357,0.0,2.0,17.47127858,1248.995406
Albania,Fier,ALB,ALB.5_1,2019,187000000000.0,292319.0,640757.4841,,,,5832.977909,,,,618830.8852,,,,5436.000370000001,,,,4912.883497,,,,135.2598004,103.5432296,109.8508333,42.34307289,0.0,2.0,,
Albania,Gjirokastër,ALB,ALB.6_1,2010,27231166051.0,80322.0,339025.0,,,,3261.849156,,,,358962.6206,,,,3550.794788,,,,2849.795602,,,,104.7429508,94.44576693,103.9364434,44.19621436,0.0,2.0,13.03819208,2096.387591
Albania,Gjirokastër,ALB,ALB.6_1,2011,33556971475.0,76562.0,438298.0,,,,4344.102250999999,,,,453574.646,,,,4632.156237,,,,3600.918193,,,,113.20746640000002,96.63194446,100.8949547,43.85768488,0.0,2.0,12.81299789,900.0314102
Albania,Gjirokastër,ALB,ALB.6_1,2012,36144916615.0,74167.0,487345.0,,,,4504.752054,,,,499126.6865,,,,4713.069053,,,,3962.554746,,,,108.193489,97.63953986,108.1846446,43.65524832,0.0,2.0,13.30709121,1512.337326
Albania,Gjirokastër,ALB,ALB.6_1,2013,35219100809.0,73573.0,478696.0,,,,4530.160026,,,,488857.0398,,,,4657.909596,,,,3881.024268,,,,112.20153390000002,97.92147009,105.66867340000002,44.11373867,0.0,2.0,13.40016653,1493.3884480000002
Albania,Gjirokastër,ALB,ALB.6_1,2014,36281753981.0,72858.0,497979.0,,,,4721.109365,,,,500787.5585,,,,4766.07942,,,,3975.740369,,,,116.170384,99.43917167,105.4792341,42.89392984,0.0,2.0,13.24494038,1466.002907
Albania,Gjirokastër,ALB,ALB.6_1,2015,34309139900.0,68789.0,498759.1025,,,,3959.636505,,,,498759.1025,,,,3959.636505,,,,3959.636505,,,,100.0,100.0,125.9608304,42.70570052,3.0,2.0,13.38578971,1418.661877
Albania,Gjirokastër,ALB,ALB.6_1,2016,34469358700.0,66980.0,514621.6587,,,,4145.465169,,,,517898.1591,,,,4102.420628,,,,4111.581015,,,,104.1657675,99.36734658,124.1408715,42.38572688,0.0,2.0,13.43058936,1585.977898
Albania,Gjirokastër,ALB,ALB.6_1,2017,34490780000.0,64446.0,535188.8403,,,,4493.621647,,,,530892.7021,,,,4364.8989520000005,,,,4214.744379,,,,114.33969170000002,100.8092291,119.0996667,42.25557249,0.0,2.0,13.40913873,1237.367465
Albania,Gjirokastër,ALB,ALB.6_1,2018,35572096800.0,62188.0,572009.0178,,,,5296.911121,,,,559180.2618,,,,5024.539436999999,,,,4439.318634,,,,133.10469650000002,102.2942076,107.9891667,42.30291357,0.0,2.0,13.89064251,1679.194703
Albania,Gjirokastër,ALB,ALB.6_1,2019,37295480000.0,60402.0,617454.3889,,,,5620.843922999999,,,,596325.2175,,,,5238.303679,,,,4734.211543,,,,135.2598004,103.5432296,109.8508333,42.34307289,0.0,2.0,,
Albania,Korçë,ALB,ALB.7_1,2010,66874103880.0,232039.0,288202.0,,,,2772.867636,,,,305150.7859,,,,3018.497631,,,,2422.584742,,,,104.7429508,94.44576693,103.9364434,44.19621436,0.0,2.0,10.16047157,1391.6382199999998
Albania,Korçë,ALB,ALB.7_1,2011,76129040403.0,228793.0,332742.0,,,,3297.905241,,,,344339.5472,,,,3516.5867299999995,,,,2733.703374,,,,113.20746640000002,96.63194446,100.8949547,43.85768488,0.0,2.0,9.952026905,664.5104545
Albania,Korçë,ALB,ALB.7_1,2012,77799053562.0,226787.0,343049.0,,,,3170.95833,,,,351342.2948,,,,3317.595596,,,,2789.2980190000003,,,,108.193489,97.63953986,108.1846446,43.65524832,0.0,2.0,10.39082751,981.5045945
Albania,Korçë,ALB,ALB.7_1,2013,79130096386.0,226117.0,349952.0,,,,3311.785687,,,,357380.2555,,,,3405.177355,,,,2837.233243,,,,112.20153390000002,97.92147009,105.66867340000002,44.11373867,0.0,2.0,10.74654828,928.9585445
Albania,Korçë,ALB,ALB.7_1,2014,79963001065.0,225052.0,355309.0,,,,3368.520856,,,,357312.912,,,,3400.607079,,,,2836.698605,,,,116.170384,99.43917167,105.4792341,42.89392984,0.0,2.0,10.60450408,1006.762558
Albania,Korçë,ALB,ALB.7_1,2015,80825710700.0,218809.0,369389.3336,,,,2932.573025,,,,369389.3336,,,,2932.573025,,,,2932.573025,,,,100.0,100.0,125.9608304,42.70570052,3.0,2.0,10.66274768,948.6876289
Albania,Korçë,ALB,ALB.7_1,2016,86429096700.0,215872.0,400371.9644,,,,3225.142209,,,,402921.0583,,,,3191.653865,,,,3198.78058,,,,104.1657675,99.36734658,124.1408715,42.38572688,0.0,2.0,10.79447048,1096.28951
Albania,Korçë,ALB,ALB.7_1,2017,84713352900.0,212250.0,399120.6261,,,,3351.148138,,,,395916.7526,,,,3255.152335,,,,3143.173566,,,,114.33969170000002,100.8092291,119.0996667,42.25557249,0.0,2.0,10.86794182,827.3716483
Albania,Korçë,ALB,ALB.7_1,2018,87836549100.0,209034.0,420202.2116,,,,3891.151535,,,,410778.109,,,,3691.065207,,,,3261.157517,,,,133.10469650000002,102.2942076,107.9891667,42.30291357,0.0,2.0,11.08811537,1233.430785
Albania,Korçë,ALB,ALB.7_1,2019,91137577700.0,206361.0,441641.4812,,,,4020.374428,,,,426528.5939,,,,3746.75804,,,,3386.200237,,,,135.2598004,103.5432296,109.8508333,42.34307289,0.0,2.0,,
Albania,Kukës,ALB,ALB.8_1,2010,26628131953.0,90312.0,294846.0,,,,2836.791317,,,,312185.5109,,,,3088.083888,,,,2478.433254,,,,104.7429508,94.44576693,103.9364434,44.19621436,0.0,2.0,9.700285406,1934.71724
Albania,Kukës,ALB,ALB.8_1,2011,30033052139.0,88620.0,338897.0,,,,3358.909282,,,,350709.0765,,,,3581.635901,,,,2784.270914,,,,113.20746640000002,96.63194446,100.8949547,43.85768488,0.0,2.0,9.538098854,978.8333298
Albania,Kukës,ALB,ALB.8_1,2012,29201863014.0,87189.0,334926.0,,,,3095.873737,,,,343022.9193,,,,3239.038804,,,,2723.250697,,,,108.193489,97.63953986,108.1846446,43.65524832,0.0,2.0,10.115231800000002,1352.227513
Albania,Kukës,ALB,ALB.8_1,2013,30805855641.0,86492.0,356170.0,,,,3370.629996,,,,363730.2419,,,,3465.6810600000003,,,,2887.645632,,,,112.20153390000002,97.92147009,105.66867340000002,44.11373867,0.0,2.0,10.15880533,1430.569895
Albania,Kukës,ALB,ALB.8_1,2014,29514974774.0,85943.0,343425.0,,,,3255.85413,,,,345361.8873,,,,3286.8671670000003,,,,2741.819708,,,,116.170384,99.43917167,105.4792341,42.89392984,0.0,2.0,10.37801946,1489.5548789999998
Albania,Kukës,ALB,ALB.8_1,2015,26008493900.0,81861.0,317715.3211,,,,2522.334284,,,,317715.3211,,,,2522.334284,,,,2522.334284,,,,100.0,100.0,125.9608304,42.70570052,3.0,2.0,10.20104714,1194.992299
Albania,Kukës,ALB,ALB.8_1,2016,25475121300.0,80427.0,316748.3718,,,,2551.523669,,,,318765.0498,,,,2525.029859,,,,2530.668055,,,,104.1657675,99.36734658,124.1408715,42.38572688,0.0,2.0,10.02819005,1723.033522
Albania,Kukës,ALB,ALB.8_1,2017,26474380600.0,78477.0,337352.0981,,,,2832.5192460000003,,,,334644.061,,,,2751.379903,,,,2656.731143,,,,114.33969170000002,100.8092291,119.0996667,42.25557249,0.0,2.0,9.883780971,1354.273591
Albania,Kukës,ALB,ALB.8_1,2018,27935848300.0,76994.0,362831.4973,,,,3359.887926,,,,354694.0788,,,,3187.119626,,,,2815.907751,,,,133.10469650000002,102.2942076,107.9891667,42.30291357,0.0,2.0,10.58050807,1626.621464
Albania,Kukës,ALB,ALB.8_1,2019,27321921900.0,76012.0,359442.2183,,,,3272.093688,,,,347142.1742,,,,3049.403371,,,,2755.953362,,,,135.2598004,103.5432296,109.8508333,42.34307289,0.0,2.0,,
Albania,Lezhë,ALB,ALB.9_1,2010,38969880769.0,140244.0,277872.0,,,,2673.479975,,,,294213.292,,,,2910.305875,,,,2335.752241,,,,104.7429508,94.44576693,103.9364434,44.19621436,0.0,2.0,13.41538363,2151.782895
Albania,Lezhë,ALB,ALB.9_1,2011,40476043974.0,139364.0,290434.0,,,,2878.57803,,,,300556.9241,,,,3069.454263,,,,2386.114184,,,,113.20746640000002,96.63194446,100.8949547,43.85768488,0.0,2.0,13.29178588,864.8098777999999
Albania,Lezhë,ALB,ALB.9_1,2012,43587142300.0,138658.0,314350.0,,,,2905.680387,,,,321949.4894,,,,3040.050184,,,,2555.949244,,,,108.193489,97.63953986,108.1846446,43.65524832,0.0,2.0,13.63922312,1528.020745
Albania,Lezhë,ALB,ALB.9_1,2013,41642119540.0,138249.0,301211.0,,,,2850.523154,,,,307604.6548,,,,2930.907313,,,,2442.065948,,,,112.20153390000002,97.92147009,105.66867340000002,44.11373867,0.0,2.0,13.76486829,1610.042865
Albania,Lezhë,ALB,ALB.9_1,2014,44838983473.0,137475.0,326161.0,,,,3092.182103,,,,328000.5198,,,,3121.636113,,,,2603.988229,,,,116.170384,99.43917167,105.4792341,42.89392984,0.0,2.0,13.78677156,1557.866037
Albania,Lezhë,ALB,ALB.9_1,2015,47512713700.0,131044.0,362570.6915,,,,2878.43999,,,,362570.6915,,,,2878.43999,,,,2878.43999,,,,100.0,100.0,125.9608304,42.70570052,3.0,2.0,13.89092335,1107.796274
Albania,Lezhë,ALB,ALB.9_1,2016,51183329500.0,129639.0,394814.2881,,,,3180.373099,,,,397327.9973,,,,3147.349616,,,,3154.377404,,,,104.1657675,99.36734658,124.1408715,42.38572688,0.0,2.0,13.719003,1836.66515
Albania,Lezhë,ALB,ALB.9_1,2017,50556965600.0,127910.0,395254.2069,,,,3318.684409,,,,392081.3704,,,,3223.61855,,,,3112.724559,,,,114.33969170000002,100.8092291,119.0996667,42.25557249,0.0,2.0,13.66958214,1305.826942
Albania,Lezhë,ALB,ALB.9_1,2018,50972269700.0,125998.0,404548.2444,,,,3746.192853,,,,395475.2218,,,,3553.560425,,,,3139.668264,,,,133.10469650000002,102.2942076,107.9891667,42.30291357,0.0,2.0,14.43553077,1553.431829
Albania,Lezhë,ALB,ALB.9_1,2019,52948218200.0,123948.0,427180.9001,,,,3888.73609,,,,412562.8511,,,,3624.07867,,,,3275.326541,,,,135.2598004,103.5432296,109.8508333,42.34307289,0.0,2.0,,
Albania,Shkodër,ALB,ALB.10_1,2010,71862074338.0,227344.0,316094.0,,,,3041.223942,,,,334683.0782,,,,3310.625847,,,,2657.040899,,,,104.7429508,94.44576693,103.9364434,44.19621436,0.0,2.0,12.15956224,2735.762689
Albania,Shkodër,ALB,ALB.10_1,2011,78860096438.0,224021.0,352021.0,,,,3488.985162,,,,364290.5066,,,,3720.33701,,,,2892.0935600000003,,,,113.20746640000002,96.63194446,100.8949547,43.85768488,0.0,2.0,12.07434852,1057.075741
Albania,Shkodër,ALB,ALB.10_1,2012,77163891223.0,221956.0,347654.0,,,,3213.524445,,,,356058.6218,,,,3362.1301310000003,,,,2826.740825,,,,108.193489,97.63953986,108.1846446,43.65524832,0.0,2.0,12.44293391,1799.905824
Albania,Shkodër,ALB,ALB.10_1,2013,74955908813.0,221291.0,338721.0,,,,3205.50064,,,,345910.8607,,,,3295.895091,,,,2746.177994,,,,112.20153390000002,97.92147009,105.66867340000002,44.11373867,0.0,2.0,12.51871023,2028.783035
Albania,Shkodër,ALB,ALB.10_1,2014,73749147261.0,219816.0,335504.0,,,,3180.75878,,,,337396.2135,,,,3211.0565100000003,,,,2678.580415,,,,116.170384,99.43917167,105.4792341,42.89392984,0.0,2.0,12.61679675,1869.972259
Albania,Shkodër,ALB,ALB.10_1,2015,77363708600.0,211658.0,365512.8018,,,,2901.797332,,,,365512.8018,,,,2901.797332,,,,2901.797333,,,,100.0,100.0,125.9608304,42.70570052,3.0,2.0,12.63849691,1324.181133
Albania,Shkodër,ALB,ALB.10_1,2016,79952581800.0,209047.0,382462.23,,,,3080.872766,,,,384897.2959,,,,3048.882447,,,,3055.690364,,,,104.1657675,99.36734658,124.1408715,42.38572688,0.0,2.0,12.44598066,2250.989722
Albania,Shkodër,ALB,ALB.10_1,2017,79997448600.0,206460.0,387471.9006,,,,3253.341604,,,,384361.5353,,,,3160.147532,,,,3051.436974,,,,114.33969170000002,100.8092291,119.0996667,42.25557249,0.0,2.0,12.34162374,1619.485964
Albania,Shkodër,ALB,ALB.10_1,2018,83618110000.0,203945.0,410003.2362,,,,3796.707103,,,,400807.8715,,,,3601.477189,,,,3182.004041,,,,133.10469650000002,102.2942076,107.9891667,42.30291357,0.0,2.0,13.09102475,1920.631448
Albania,Shkodër,ALB,ALB.10_1,2019,86057308000.0,201451.0,427187.2962,,,,3888.794315,,,,412569.0284,,,,3624.132933,,,,3275.375583,,,,135.2598004,103.5432296,109.8508333,42.34307289,0.0,2.0,,
Albania,Tiranë,ALB,ALB.11_1,2010,493000000000.0,755365.0,653311.0,,,,6285.677852000001,,,,691731.3727,,,,6842.484459,,,,5491.638712,,,,104.7429508,94.44576693,103.9364434,44.19621436,0.0,2.0,14.53563169,1876.318942
Albania,Tiranë,ALB,ALB.11_1,2011,490000000000.0,772289.0,634001.0,,,,6283.773076,,,,656098.7710000001,,,,6700.4451,,,,5208.752345,,,,113.20746640000002,96.63194446,100.8949547,43.85768488,0.0,2.0,14.49092585,846.4051658
Albania,Tiranë,ALB,ALB.11_1,2012,501000000000.0,785006.0,638563.0,,,,5902.528981,,,,654000.4192,,,,6175.484541,,,,5192.093581,,,,108.193489,97.63953986,108.1846446,43.65524832,0.0,2.0,14.88306163,1412.45256
Albania,Tiranë,ALB,ALB.11_1,2013,504000000000.0,788533.0,639410.0,,,,6051.083824,,,,652982.4352,,,,6221.723129,,,,5184.01183,,,,112.20153390000002,97.92147009,105.66867340000002,44.11373867,0.0,2.0,14.93307026,1357.390548
Albania,Tiranë,ALB,ALB.11_1,2014,529000000000.0,794432.0,665264.0,,,,6307.061343,,,,669016.0314,,,,6367.138091,,,,5311.302165,,,,116.170384,99.43917167,105.4792341,42.89392984,0.0,2.0,14.92257175,1342.287122
Albania,Tiranë,ALB,ALB.11_1,2015,576000000000.0,838572.0,686566.5008,,,,5450.634918,,,,686566.5008,,,,5450.634918,,,,5450.634919,,,,100.0,100.0,125.9608304,42.70570052,3.0,2.0,15.04967648,1038.163209
Albania,Tiranë,ALB,ALB.11_1,2016,590000000000.0,852676.0,691551.7715,,,,5570.701763,,,,695954.753,,,,5512.858242,,,,5525.168027000001,,,,104.1657675,99.36734658,124.1408715,42.38572688,0.0,2.0,14.96934631,1530.694875
Albania,Tiranë,ALB,ALB.11_1,2017,651000000000.0,873172.0,745575.0739,,,,6260.093707999999,,,,739590.0957,,,,6080.769279,,,,5871.587962,,,,114.33969170000002,100.8092291,119.0996667,42.25557249,0.0,2.0,14.8950073,1117.9358619999998
